AY_ID,EXAM_ID,SUB_ID,ADMNO,MARKS_OBTAINED
2022-2023,T1_PF,Social Science,2341,5
2022-2023,T1_PF,Social Science,2342,5
2022-2023,T1_PF,Social Science,2346,5
2022-2023,T1_PF,Social Science,2347,5
2022-2023,T1_PF,Social Science,2349,5
2022-2023,T1_PF,Social Science,2350,5
2022-2023,T1_PF,Social Science,2351,5
2022-2023,T1_PF,Social Science,2352,5
2022-2023,T1_PF,Social Science,2353,5
2022-2023,T1_PF,Social Science,2354,5
2022-2023,T1_PF,Social Science,2355,5
2022-2023,T1_PF,Social Science,2357,5
2022-2023,T1_PF,Social Science,2358,5
2022-2023,T1_PF,Social Science,2359,5
2022-2023,T1_PF,Social Science,2360,5
2022-2023,T1_PF,Social Science,2363,5
2022-2023,T1_PF,Social Science,2364,5
2022-2023,T1_PF,Social Science,2365,5
2022-2023,T1_PF,Social Science,2366,5
2022-2023,T1_PF,Social Science,2367,5
2022-2023,T1_PF,Social Science,2368,5
2022-2023,T1_PF,Social Science,2369,5
2022-2023,T1_PF,Social Science,2371,5
2022-2023,T1_PF,Social Science,2373,5
2022-2023,T1_PF,Social Science,2374,5
2022-2023,T1_PF,Social Science,2375,5
2022-2023,T1_PF,Social Science,2376,5
2022-2023,T1_PF,Social Science,2377,5
2022-2023,T1_PF,Social Science,2378,5
2022-2023,T1_PF,Social Science,2379,5
2022-2023,T1_PF,Social Science,2380,5
2022-2023,T1_PF,Social Science,2381,5
2022-2023,T1_PF,Social Science,2382,5
2022-2023,T1_PF,Social Science,2383,5
2022-2023,T1_PF,Social Science,2384,5
2022-2023,T1_PF,Social Science,2385,5
2022-2023,T1_PF,Social Science,2387,5
2022-2023,T1_PF,Social Science,2390,5
2022-2023,T1_PF,Social Science,2391,5
2022-2023,T1_PF,Social Science,2392,5
2022-2023,T1_PF,Social Science,2393,5
2022-2023,T1_PF,Social Science,2394,5
2022-2023,T1_PF,Social Science,2395,5
2022-2023,T1_PF,Social Science,2397,5
2022-2023,T1_PF,Social Science,2398,5
2022-2023,T1_PF,Social Science,2400,5
2022-2023,T1_PF,Social Science,2401,5
2022-2023,T1_PF,Social Science,2402,5
2022-2023,T1_PF,Social Science,2403,5
2022-2023,T1_PF,Social Science,2404,5
2022-2023,T1_PF,Social Science,2405,5
2022-2023,T1_PF,Social Science,2406,5
2022-2023,T1_PF,Social Science,2407,5
2022-2023,T1_PF,Social Science,2408,5
2022-2023,T1_PF,Social Science,2410,5
2022-2023,T1_PF,Social Science,2411,5
2022-2023,T1_PF,Social Science,2412,5
2022-2023,T1_PF,Social Science,2413,5
2022-2023,T1_PF,Social Science,2414,5
2022-2023,T1_PF,Social Science,2416,5
2022-2023,T1_PF,Social Science,2418,5
2022-2023,T1_PF,Social Science,2419,5
2022-2023,T1_PF,Social Science,2420,5
2022-2023,T1_PF,Social Science,2421,5
2022-2023,T1_PF,Social Science,2422,5
2022-2023,T1_PF,Social Science,2423,5
2022-2023,T1_PF,Social Science,2424,5
2022-2023,T1_PF,Social Science,2426,5
2022-2023,T1_PF,Social Science,2428,5
2022-2023,T1_PF,Social Science,2430,5
2022-2023,T1_PF,Social Science,2433,5
2022-2023,T1_PF,Social Science,2434,5
2022-2023,T1_PF,Social Science,2435,5
2022-2023,T1_PF,Social Science,2437,5
2022-2023,T1_PF,Social Science,2438,5
2022-2023,T1_PF,Social Science,2439,5
2022-2023,T1_PF,Social Science,2440,5
2022-2023,T1_PF,Social Science,2441,5
2022-2023,T1_PF,Social Science,2442,5
2022-2023,T1_PF,Social Science,2443,5
2022-2023,T1_PF,Social Science,2444,5
2022-2023,T1_PF,Social Science,2445,5
2022-2023,T1_PF,Social Science,2446,5
2022-2023,T1_PF,Social Science,2447,5
2022-2023,T1_PF,Social Science,2456,5
2022-2023,T1_PF,Social Science,2460,5
2022-2023,T1_PF,Social Science,2461,5
2022-2023,T1_PF,Social Science,2466,5
2022-2023,T1_PF,Social Science,2471,5
2022-2023,T1_PF,Social Science,2472,5
2022-2023,T1_PF,Social Science,2474,5
2022-2023,T1_PF,Social Science,2475,5
2022-2023,T1_PF,Social Science,2477,5
2022-2023,T1_PF,Social Science,2478,5
2022-2023,T1_PF,Social Science,2479,5
2022-2023,T1_PF,Social Science,2480,5
2022-2023,T1_PF,Social Science,2481,5
2022-2023,T1_PF,Social Science,2482,5
2022-2023,T1_PF,Social Science,2483,5
2022-2023,T1_PF,Social Science,2485,5
2022-2023,T1_PF,Social Science,2486,5
2022-2023,T1_PF,Social Science,2492,5
2022-2023,T1_PF,Social Science,2494,5
2022-2023,T1_PF,Social Science,2500,5
2022-2023,T1_PF,Social Science,2506,5
2022-2023,T1_PF,Social Science,2508,5
2022-2023,T1_PF,Social Science,2511,5
2022-2023,T1_PF,Social Science,2512,5
2022-2023,T1_PF,Social Science,2513,5
2022-2023,T1_PF,Social Science,2514,5
2022-2023,T1_PF,Social Science,2515,5
2022-2023,T1_PF,Social Science,2516,5
2022-2023,T1_PF,Social Science,2517,5
2022-2023,T1_PF,Social Science,2518,5
2022-2023,T1_PF,Social Science,2519,5
2022-2023,T1_PF,Social Science,2529,5
2022-2023,T1_PF,Social Science,2533,5
2022-2023,T1_PF,Social Science,2540,5
2022-2023,T1_PF,Social Science,2549,5
2022-2023,T1_PF,Social Science,2552,5
2022-2023,T1_PF,Social Science,2553,0
2022-2023,T1_PF,Social Science,2558,5
2022-2023,T1_PF,Social Science,2566,5
2022-2023,T1_PF,Social Science,2570,5
2022-2023,T1_PF,Social Science,2575,5
2022-2023,T1_PF,Social Science,2587,5
2022-2023,T1_PF,Social Science,2588,5
2022-2023,T1_PF,Social Science,2589,5
2022-2023,T1_PF,Social Science,2592,5
2022-2023,T1_PF,Social Science,2593,5
2022-2023,T1_PF,Social Science,2594,5
2022-2023,T1_PF,Social Science,2595,5
2022-2023,T1_PF,Social Science,2596,5
2022-2023,T1_PF,Social Science,2597,5
2022-2023,T1_PF,Social Science,2598,5
2022-2023,T1_PF,Social Science,2599,5
2022-2023,T1_PF,Social Science,2601,5
2022-2023,T1_PF,Social Science,2602,5
2022-2023,T1_PF,Social Science,2603,5
2022-2023,T1_PF,Social Science,2604,5
2022-2023,T1_PF,Social Science,2605,5
2022-2023,T1_PF,Social Science,2606,5
2022-2023,T1_PF,Social Science,2607,5
2022-2023,T1_PF,Social Science,2608,5
2022-2023,T1_PF,Social Science,2609,5
2022-2023,T1_PF,Social Science,2610,5
2022-2023,T1_PF,Social Science,2611,5
2022-2023,T1_PF,Social Science,2612,5
2022-2023,T1_PF,Social Science,2613,5
2022-2023,T1_PF,Social Science,2614,5
2022-2023,T1_PF,Social Science,2615,5
2022-2023,T1_PF,Social Science,2616,5
2022-2023,T1_PF,Social Science,2617,5
2022-2023,T1_PF,Social Science,2618,5
2022-2023,T1_PF,Social Science,2619,5
2022-2023,T1_PF,Social Science,2620,5
2022-2023,T1_PF,Social Science,2621,5
2022-2023,T1_PF,Social Science,2622,5
2022-2023,T1_PF,Social Science,2623,5
2022-2023,T1_PF,Social Science,2624,5
2022-2023,T1_PF,Social Science,2625,5
2022-2023,T1_PF,Social Science,2626,5
2022-2023,T1_PF,Social Science,2627,5
2022-2023,T1_PF,Social Science,2628,5
2022-2023,T1_PF,Social Science,2629,5
2022-2023,T1_PF,Social Science,2630,5
2022-2023,T1_PF,Social Science,2631,5
2022-2023,T1_PF,Social Science,2632,5
2022-2023,T1_PF,Social Science,2634,5
2022-2023,T1_PF,Social Science,2635,5
2022-2023,T1_PF,Social Science,2636,5
2022-2023,T1_PF,Social Science,2637,5
2022-2023,T1_PF,Social Science,2638,5
2022-2023,T1_PF,Social Science,2640,5
2022-2023,T1_PF,Social Science,2641,5
2022-2023,T1_PF,Social Science,2642,5
2022-2023,T1_PF,Social Science,2643,5
2022-2023,T1_PF,Social Science,2644,5
2022-2023,T1_PF,Social Science,2645,5
2022-2023,T1_PF,Social Science,2646,5
2022-2023,T1_PF,Social Science,2647,5
2022-2023,T1_PF,Social Science,2648,5
2022-2023,T1_PF,Social Science,2650,5
2022-2023,T1_PF,Social Science,2651,5
2022-2023,T1_PF,Social Science,2652,5
2022-2023,T1_PF,Social Science,2653,5
2022-2023,T1_PF,Social Science,2654,5
2022-2023,T1_PF,Social Science,2655,5
2022-2023,T1_PF,Social Science,2657,5
2022-2023,T1_PF,Social Science,2658,5
2022-2023,T1_PF,Social Science,2659,5
2022-2023,T1_PF,Social Science,2660,5
2022-2023,T1_PF,Social Science,2661,5
2022-2023,T1_PF,Social Science,2662,5
2022-2023,T1_PF,Social Science,2663,5
2022-2023,T1_PF,Social Science,2665,5
2022-2023,T1_PF,Social Science,2666,5
2022-2023,T1_PF,Social Science,2667,5
2022-2023,T1_PF,Social Science,2668,5
2022-2023,T1_PF,Social Science,2670,5
2022-2023,T1_PF,Social Science,2671,5
2022-2023,T1_PF,Social Science,2672,5
2022-2023,T1_PF,Social Science,2673,5
2022-2023,T1_PF,Social Science,2674,5
2022-2023,T1_PF,Social Science,2675,5
2022-2023,T1_PF,Social Science,2676,5
2022-2023,T1_PF,Social Science,2677,5
2022-2023,T1_PF,Social Science,2678,5
2022-2023,T1_PF,Social Science,2679,5
2022-2023,T1_PF,Social Science,2681,5
2022-2023,T1_PF,Social Science,2684,5
2022-2023,T1_PF,Social Science,2685,5
2022-2023,T1_PF,Social Science,2686,0
2022-2023,T1_PF,Social Science,2687,5
2022-2023,T1_PF,Social Science,2689,5
2022-2023,T1_PF,Social Science,2690,5
2022-2023,T1_PF,Social Science,2691,5
2022-2023,T1_PF,Social Science,2692,5
2022-2023,T1_PF,Social Science,2693,5
2022-2023,T1_PF,Social Science,2694,5
2022-2023,T1_PF,Social Science,2695,5
2022-2023,T1_PF,Social Science,2696,5
2022-2023,T1_PF,Social Science,2697,5
2022-2023,T1_PF,Social Science,2698,5
2022-2023,T1_PF,Social Science,2699,5
2022-2023,T1_PF,Social Science,2700,5
2022-2023,T1_PF,Social Science,2701,5
2022-2023,T1_PF,Social Science,2702,5
2022-2023,T1_PF,Social Science,2704,5
2022-2023,T1_PF,Social Science,2705,5
2022-2023,T1_PF,Social Science,2706,5
2022-2023,T1_PF,Social Science,2710,5
2022-2023,T1_PF,Social Science,2711,5
2022-2023,T1_PF,Social Science,2712,5
2022-2023,T1_PF,Social Science,2713,5
2022-2023,T1_PF,Social Science,2714,5
2022-2023,T1_PF,Social Science,2715,5
2022-2023,T1_PF,Social Science,2716,5
2022-2023,T1_PF,Social Science,2717,5
2022-2023,T1_PF,Social Science,2718,5
2022-2023,T1_PF,Social Science,2719,5
2022-2023,T1_PF,Social Science,2720,5
2022-2023,T1_PF,Social Science,2721,5
2022-2023,T1_PF,Social Science,2722,5
2022-2023,T1_PF,Social Science,2723,5
2022-2023,T1_PF,Social Science,2724,5
2022-2023,T1_PF,Social Science,2725,5
2022-2023,T1_PF,Social Science,2726,5
2022-2023,T1_PF,Social Science,2727,5
2022-2023,T1_PF,Social Science,2728,5
2022-2023,T1_PF,Social Science,2729,5
2022-2023,T1_PF,Social Science,2730,5
2022-2023,T1_PF,Social Science,2732,5
2022-2023,T1_PF,Social Science,2733,5
2022-2023,T1_PF,Social Science,2734,5
2022-2023,T1_PF,Social Science,2735,5
2022-2023,T1_PF,Social Science,2736,5
2022-2023,T1_PF,Social Science,2738,5
2022-2023,T1_PF,Social Science,2740,5
2022-2023,T1_PF,Social Science,2741,5
2022-2023,T1_PF,Social Science,2743,5
2022-2023,T1_PF,Social Science,2744,5
2022-2023,T1_PF,Social Science,2745,5
2022-2023,T1_PF,Social Science,2746,5
2022-2023,T1_PF,Social Science,2747,5
2022-2023,T1_PF,Social Science,2748,5
2022-2023,T1_PF,Social Science,2750,5
2022-2023,T1_PF,Social Science,2751,5
2022-2023,T1_PF,Social Science,2752,5
2022-2023,T1_PF,Social Science,2754,5
2022-2023,T1_PF,Social Science,2755,5
2022-2023,T1_PF,Social Science,2756,5
2022-2023,T1_PF,Social Science,2757,5
2022-2023,T1_PF,Social Science,2758,5
2022-2023,T1_PF,Social Science,2759,5
2022-2023,T1_PF,Social Science,2760,5
2022-2023,T1_PF,Social Science,2761,5
2022-2023,T1_PF,Social Science,2762,5
2022-2023,T1_PF,Social Science,2763,5
2022-2023,T1_PF,Social Science,2764,5
2022-2023,T1_PF,Social Science,2765,5
2022-2023,T1_PF,Social Science,2767,5
2022-2023,T1_PF,Social Science,2770,5
2022-2023,T1_PF,Social Science,2773,5
2022-2023,T1_PF,Social Science,2778,5
2022-2023,T1_PF,Social Science,2783,5
2022-2023,T1_PF,Social Science,2787,5
2022-2023,T1_PF,Social Science,2788,5
2022-2023,T1_PF,Social Science,2802,5
2022-2023,T1_PF,Social Science,2806,5
2022-2023,T1_PF,Social Science,2807,5
2022-2023,T1_PF,Social Science,2808,5
2022-2023,T1_PF,Social Science,2809,5
2022-2023,T1_PF,Social Science,2810,5
2022-2023,T1_PF,Social Science,2811,5
2022-2023,T1_PF,Social Science,2812,5
2022-2023,T1_PF,Social Science,2813,5
2022-2023,T1_PF,Social Science,2814,5
2022-2023,T1_PF,Social Science,2815,5
2022-2023,T1_PF,Social Science,2816,5
2022-2023,T1_PF,Social Science,2817,5
2022-2023,T1_PF,Social Science,2818,5
2022-2023,T1_PF,Social Science,2819,5
2022-2023,T1_PF,Social Science,2820,5
2022-2023,T1_PF,Social Science,2821,5
2022-2023,T1_PF,Social Science,2822,5
2022-2023,T1_PF,Social Science,2823,5
2022-2023,T1_PF,Social Science,2824,5
2022-2023,T1_PF,Social Science,2826,5
2022-2023,T1_PF,Social Science,2827,5
2022-2023,T1_PF,Social Science,2828,5
2022-2023,T1_PF,Social Science,2830,5
2022-2023,T1_PF,Social Science,2831,5
2022-2023,T1_PF,Social Science,2832,5
2022-2023,T1_PF,Social Science,2833,5
2022-2023,T1_PF,Social Science,2834,5
2022-2023,T1_PF,Social Science,2835,5
2022-2023,T1_PF,Social Science,2836,5
2022-2023,T1_PF,Social Science,2837,5
2022-2023,T1_PF,Social Science,2838,5
2022-2023,T1_PF,Social Science,2841,5
2022-2023,T1_PF,Social Science,2842,5
2022-2023,T1_PF,Social Science,2843,5
2022-2023,T1_PF,Social Science,2845,5
2022-2023,T1_PF,Social Science,2846,5
2022-2023,T1_PF,Social Science,2847,5
2022-2023,T1_PF,Social Science,2848,5
2022-2023,T1_PF,Social Science,2849,5
2022-2023,T1_PF,Social Science,2850,5
2022-2023,T1_PF,Social Science,2851,5
2022-2023,T1_PF,Social Science,2852,5
2022-2023,T1_PF,Social Science,2853,5
2022-2023,T1_PF,Social Science,2855,5
2022-2023,T1_PF,Social Science,2856,5
2022-2023,T1_PF,Social Science,2857,5
2022-2023,T1_PF,Social Science,2859,5
2022-2023,T1_PF,Social Science,2861,5
2022-2023,T1_PF,Social Science,2863,5
2022-2023,T1_PF,Social Science,2864,5
2022-2023,T1_PF,Social Science,2867,5
2022-2023,T1_PF,Social Science,2868,5
2022-2023,T1_PF,Social Science,2869,5
2022-2023,T1_PF,Social Science,2870,5
2022-2023,T1_PF,Social Science,2872,5
2022-2023,T1_PF,Social Science,2873,5
2022-2023,T1_PF,Social Science,2875,5
2022-2023,T1_PF,Social Science,2876,5
2022-2023,T1_PF,Social Science,2877,5
2022-2023,T1_PF,Social Science,2878,5
2022-2023,T1_PF,Social Science,2879,5
2022-2023,T1_PF,Social Science,2880,5
2022-2023,T1_PF,Social Science,2881,5
2022-2023,T1_PF,Social Science,2882,5
2022-2023,T1_PF,Social Science,2883,5
2022-2023,T1_PF,Social Science,2885,5
2022-2023,T1_PF,Social Science,2886,5
2022-2023,T1_PF,Social Science,2887,5
2022-2023,T1_PF,Social Science,2888,5
2022-2023,T1_PF,Social Science,2889,0
2022-2023,T1_PF,Social Science,2891,5
2022-2023,T1_PF,Social Science,2892,5
2022-2023,T1_PF,Social Science,2893,5
2022-2023,T1_PF,Social Science,2894,5
2022-2023,T1_PF,Social Science,2895,5
2022-2023,T1_PF,Social Science,2896,5
2022-2023,T1_PF,Social Science,2898,5
2022-2023,T1_PF,Social Science,2899,5
2022-2023,T1_PF,Social Science,2900,5
2022-2023,T1_PF,Social Science,2902,5
2022-2023,T1_PF,Social Science,2903,5
2022-2023,T1_PF,Social Science,2904,5
2022-2023,T1_PF,Social Science,2905,5
2022-2023,T1_PF,Social Science,2906,5
2022-2023,T1_PF,Social Science,2907,5
2022-2023,T1_PF,Social Science,2908,5
2022-2023,T1_PF,Social Science,2909,5
2022-2023,T1_PF,Social Science,2910,5
2022-2023,T1_PF,Social Science,2911,5
2022-2023,T1_PF,Social Science,2912,5
2022-2023,T1_PF,Social Science,2913,5
2022-2023,T1_PF,Social Science,2914,5
2022-2023,T1_PF,Social Science,2915,5
2022-2023,T1_PF,Social Science,2917,5
2022-2023,T1_PF,Social Science,2918,5
2022-2023,T1_PF,Social Science,2919,5
2022-2023,T1_PF,Social Science,2920,5
2022-2023,T1_PF,Social Science,2921,5
2022-2023,T1_PF,Social Science,2922,5
2022-2023,T1_PF,Social Science,2923,5
2022-2023,T1_PF,Social Science,2924,5
2022-2023,T1_PF,Social Science,2925,5
2022-2023,T1_PF,Social Science,2926,5
2022-2023,T1_PF,Social Science,2927,5
2022-2023,T1_PF,Social Science,2928,5
2022-2023,T1_PF,Social Science,2930,5
2022-2023,T1_PF,Social Science,2931,5
2022-2023,T1_PF,Social Science,2933,5
2022-2023,T1_PF,Social Science,2936,5
2022-2023,T1_PF,Social Science,2937,5
2022-2023,T1_PF,Social Science,2938,5
2022-2023,T1_PF,Social Science,2940,5
2022-2023,T1_PF,Social Science,2941,5
2022-2023,T1_PF,Social Science,2942,5
2022-2023,T1_PF,Social Science,2943,5
2022-2023,T1_PF,Social Science,2944,5
2022-2023,T1_PF,Social Science,2945,5
2022-2023,T1_PF,Social Science,2948,5
2022-2023,T1_PF,Social Science,2949,5
2022-2023,T1_PF,Social Science,2950,5
2022-2023,T1_PF,Social Science,2951,5
2022-2023,T1_PF,Social Science,2953,5
2022-2023,T1_PF,Social Science,2954,5
2022-2023,T1_PF,Social Science,2955,5
2022-2023,T1_PF,Social Science,2956,5
2022-2023,T1_PF,Social Science,2958,5
2022-2023,T1_PF,Social Science,2959,5
2022-2023,T1_PF,Social Science,2960,5
2022-2023,T1_PF,Social Science,2961,5
2022-2023,T1_PF,Social Science,2962,5
2022-2023,T1_PF,Social Science,2963,5
2022-2023,T1_PF,Social Science,2964,5
2022-2023,T1_PF,Social Science,2965,5
2022-2023,T1_PF,Social Science,2967,5
2022-2023,T1_PF,Social Science,2968,5
2022-2023,T1_PF,Social Science,2969,5
2022-2023,T1_PF,Social Science,2970,5
2022-2023,T1_PF,Social Science,2976,5
2022-2023,T1_PF,Social Science,2977,5
2022-2023,T1_PF,Social Science,2981,5
2022-2023,T1_PF,Social Science,2982,5
2022-2023,T1_PF,Social Science,2983,5
2022-2023,T1_PF,Social Science,2984,5
2022-2023,T1_PF,Social Science,2986,5
2022-2023,T1_PF,Social Science,2987,5
2022-2023,T1_PF,Social Science,2994,0
2022-2023,T1_PF,Social Science,2995,5
2022-2023,T1_PF,Social Science,2996,5
2022-2023,T1_PF,Social Science,2997,5
2022-2023,T1_PF,Social Science,2998,5
2022-2023,T1_PF,Social Science,3000,5
2022-2023,T1_PF,Social Science,3001,5
2022-2023,T1_PF,Social Science,3002,5
2022-2023,T1_PF,Social Science,3003,5
2022-2023,T1_PF,Social Science,3004,5
2022-2023,T1_PF,Social Science,3005,5
2022-2023,T1_PF,Social Science,3007,5
2022-2023,T1_PF,Social Science,3008,5
2022-2023,T1_PF,Social Science,3009,5
2022-2023,T1_PF,Social Science,3010,5
2022-2023,T1_PF,Social Science,3011,5
2022-2023,T1_PF,Social Science,3012,5
2022-2023,T1_PF,Social Science,3013,5
2022-2023,T1_PF,Social Science,3018,5
2022-2023,T1_PF,Social Science,3020,5
2022-2023,T1_PF,Social Science,3021,5
2022-2023,T1_PF,Social Science,3022,5
2022-2023,T1_PF,Social Science,3023,5
2022-2023,T1_PF,Social Science,3025,5
2022-2023,T1_PF,Social Science,3029,5
2022-2023,T1_PF,Social Science,3033,5
2022-2023,T1_PF,Social Science,3035,5
2022-2023,T1_PF,Social Science,3036,5
2022-2023,T1_PF,Social Science,3037,5
2022-2023,T1_PF,Social Science,3040,5
2022-2023,T1_PF,Social Science,3041,5
2022-2023,T1_PF,Social Science,3042,5
2022-2023,T1_PF,Social Science,3047,5
2022-2023,T1_PF,Social Science,3049,5
2022-2023,T1_PF,Social Science,3050,5
2022-2023,T1_PF,Social Science,3051,5
2022-2023,T1_PF,Social Science,3052,5
2022-2023,T1_PF,Social Science,3053,5
2022-2023,T1_PF,Social Science,3054,5
2022-2023,T1_PF,Social Science,3057,5
2022-2023,T1_PF,Social Science,3063,5
2022-2023,T1_PF,Social Science,3064,5
2022-2023,T1_PF,Social Science,3070,5
2022-2023,T1_PF,Social Science,3071,5
2022-2023,T1_PF,Social Science,3072,5
2022-2023,T1_PF,Social Science,3073,5
2022-2023,T1_PF,Social Science,3074,5
2022-2023,T1_PF,Social Science,3075,5
2022-2023,T1_PF,Social Science,3076,5
2022-2023,T1_PF,Social Science,3077,5
2022-2023,T1_PF,Social Science,3078,5
2022-2023,T1_PF,Social Science,3081,5
2022-2023,T1_PF,Social Science,3082,5
2022-2023,T1_PF,Social Science,3083,5
2022-2023,T1_PF,Social Science,3084,5
2022-2023,T1_PF,Social Science,3085,5
2022-2023,T1_PF,Social Science,3086,5
2022-2023,T1_PF,Social Science,3087,5
2022-2023,T1_PF,Social Science,3089,5
2022-2023,T1_PF,Social Science,3090,5
2022-2023,T1_PF,Social Science,3091,5
2022-2023,T1_PF,Social Science,3092,5
2022-2023,T1_PF,Social Science,3093,5
2022-2023,T1_PF,Social Science,3094,5
2022-2023,T1_PF,Social Science,3095,5
2022-2023,T1_PF,Social Science,3096,5
2022-2023,T1_PF,Social Science,3097,5
2022-2023,T1_PF,Social Science,3098,5
2022-2023,T1_PF,Social Science,3099,5
2022-2023,T1_PF,Social Science,3100,5
2022-2023,T1_PF,Social Science,3102,5
2022-2023,T1_PF,Social Science,3103,5
2022-2023,T1_PF,Social Science,3104,5
2022-2023,T1_PF,Social Science,3105,5
2022-2023,T1_PF,Social Science,3106,5
2022-2023,T1_PF,Social Science,3107,5
2022-2023,T1_PF,Social Science,3108,5
2022-2023,T1_PF,Social Science,3109,5
2022-2023,T1_PF,Social Science,3110,5
2022-2023,T1_PF,Social Science,3111,5
2022-2023,T1_PF,Social Science,3112,5
2022-2023,T1_PF,Social Science,3113,5
2022-2023,T1_PF,Social Science,3114,5
2022-2023,T1_PF,Social Science,3115,5
2022-2023,T1_PF,Social Science,3116,5
2022-2023,T1_PF,Social Science,3118,5
2022-2023,T1_PF,Social Science,3119,5
2022-2023,T1_PF,Social Science,3120,5
2022-2023,T1_PF,Social Science,3121,5
2022-2023,T1_PF,Social Science,3123,5
2022-2023,T1_PF,Social Science,3124,5
2022-2023,T1_PF,Social Science,3125,5
2022-2023,T1_PF,Social Science,3126,5
2022-2023,T1_PF,Social Science,3127,5
2022-2023,T1_PF,Social Science,3128,5
2022-2023,T1_PF,Social Science,3129,5
2022-2023,T1_PF,Social Science,3130,5
2022-2023,T1_PF,Social Science,3131,5
2022-2023,T1_PF,Social Science,3132,5
2022-2023,T1_PF,Social Science,3133,5
2022-2023,T1_PF,Social Science,3135,5
2022-2023,T1_PF,Social Science,3136,5
2022-2023,T1_PF,Social Science,3137,5
2022-2023,T1_PF,Social Science,3138,5
2022-2023,T1_PF,Social Science,3139,5
2022-2023,T1_PF,Social Science,3140,5
2022-2023,T1_PF,Social Science,3141,5
2022-2023,T1_PF,Social Science,3142,5
2022-2023,T1_PF,Social Science,3143,5
2022-2023,T1_PF,Social Science,3144,5
2022-2023,T1_PF,Social Science,3145,5
2022-2023,T1_PF,Social Science,3146,5
2022-2023,T1_PF,Social Science,3147,5
2022-2023,T1_PF,Social Science,3150,5
2022-2023,T1_PF,Social Science,3152,5
2022-2023,T1_PF,Social Science,3153,5
2022-2023,T1_PF,Social Science,3154,5
2022-2023,T1_PF,Social Science,3155,5
2022-2023,T1_PF,Social Science,3156,5
2022-2023,T1_PF,Social Science,3157,5
2022-2023,T1_PF,Social Science,3158,5
2022-2023,T1_PF,Social Science,3159,5
2022-2023,T1_PF,Social Science,3160,5
2022-2023,T1_PF,Social Science,3164,5
2022-2023,T1_PF,Social Science,3165,5
2022-2023,T1_PF,Social Science,3166,5
2022-2023,T1_PF,Social Science,3167,5
2022-2023,T1_PF,Social Science,3168,5
2022-2023,T1_PF,Social Science,3169,5
2022-2023,T1_PF,Social Science,3170,5
2022-2023,T1_PF,Social Science,3171,5
2022-2023,T1_PF,Social Science,3172,5
2022-2023,T1_PF,Social Science,3173,5
2022-2023,T1_PF,Social Science,3174,5
2022-2023,T1_PF,Social Science,3177,5
2022-2023,T1_PF,Social Science,3178,5
2022-2023,T1_PF,Social Science,3179,5
2022-2023,T1_PF,Social Science,3180,5
2022-2023,T1_PF,Social Science,3181,5
2022-2023,T1_PF,Social Science,3182,5
2022-2023,T1_PF,Social Science,3183,5
2022-2023,T1_PF,Social Science,3184,5
2022-2023,T1_PF,Social Science,3185,5
2022-2023,T1_PF,Social Science,3186,5
2022-2023,T1_PF,Social Science,3187,5
2022-2023,T1_PF,Social Science,3188,5
2022-2023,T1_PF,Social Science,3189,5
2022-2023,T1_PF,Social Science,3190,5
2022-2023,T1_PF,Social Science,3191,5
2022-2023,T1_PF,Social Science,3192,5
2022-2023,T1_PF,Social Science,3193,5
2022-2023,T1_PF,Social Science,3194,0
2022-2023,T1_PF,Social Science,3195,5
2022-2023,T1_PF,Social Science,3196,5
2022-2023,T1_PF,Social Science,3197,5
2022-2023,T1_PF,Social Science,3198,5
2022-2023,T1_PF,Social Science,3199,5
2022-2023,T1_PF,Social Science,3200,5
2022-2023,T1_PF,Social Science,3201,5
2022-2023,T1_PF,Social Science,3202,5
2022-2023,T1_PF,Social Science,3203,5
2022-2023,T1_PF,Social Science,3205,5
2022-2023,T1_PF,Social Science,3206,5
2022-2023,T1_PF,Social Science,3207,5
2022-2023,T1_PF,Social Science,3208,5
2022-2023,T1_PF,Social Science,3209,5
2022-2023,T1_PF,Social Science,3210,5
2022-2023,T1_PF,Social Science,3211,5
2022-2023,T1_PF,Social Science,3212,5
2022-2023,T1_PF,Social Science,3213,5
2022-2023,T1_PF,Social Science,3215,5
2022-2023,T1_PF,Social Science,3216,5
2022-2023,T1_PF,Social Science,3217,5
2022-2023,T1_PF,Social Science,3218,5
2022-2023,T1_PF,Social Science,3219,5
2022-2023,T1_PF,Social Science,3220,5
2022-2023,T1_PF,Social Science,3221,5
2022-2023,T1_PF,Social Science,3222,5
2022-2023,T1_PF,Social Science,3223,5
2022-2023,T1_PF,Social Science,3224,5
2022-2023,T1_PF,Social Science,3225,5
2022-2023,T1_PF,Social Science,3226,5
2022-2023,T1_PF,Social Science,3227,5
2022-2023,T1_PF,Social Science,3228,5
2022-2023,T1_PF,Social Science,3229,5
2022-2023,T1_PF,Social Science,3230,5
2022-2023,T1_PF,Social Science,3231,5
2022-2023,T1_PF,Social Science,3232,5
2022-2023,T1_PF,Social Science,3233,5
2022-2023,T1_PF,Social Science,3234,5
2022-2023,T1_PF,Social Science,3235,5
2022-2023,T1_PF,Social Science,3236,5
2022-2023,T1_PF,Social Science,3237,5
2022-2023,T1_PF,Social Science,3238,5
2022-2023,T1_PF,Social Science,3239,5
2022-2023,T1_PF,Social Science,3240,5
2022-2023,T1_PF,Social Science,3243,5
2022-2023,T1_PF,Social Science,3244,5
2022-2023,T1_PF,Social Science,3245,5
2022-2023,T1_PF,Social Science,3247,5
